"subid","age_group","age","sex","english","site","trial_type","trial_num","item_num","correct","rt"
"160402_02",2,2.5,"M",6,"cdm","control_single",18,"1vs1","Y",1419
"160402_03",2,2.64,"F",6,"cdm","practice",1,NA,"Y",3588
"160402_03",2,2.64,"F",6,"cdm","practice",2,NA,"N",881
"160402_03",2,2.64,"F",6,"cdm","control_single",3,"2vs2","Y",3319
"160402_03",2,2.64,"F",6,"cdm","inference",4,"3vs1","Y",3561
"160402_03",2,2.64,"F",6,"cdm","control_double",5,"3vs1","Y",2448
"160402_03",2,2.64,"F",6,"cdm","control_single",6,"1vs1","Y",3436
"160402_03",2,2.64,"F",6,"cdm","inference",7,"3vs1","N",2968
"160402_03",2,2.64,"F",6,"cdm","control_single",8,"1vs1","Y",5034
"160402_03",2,2.64,"F",6,"cdm","control_single",9,"2vs2","Y",3037
"160402_03",2,2.64,"F",6,"cdm","control_double",10,"2vs1","Y",2961
"160402_03",2,2.64,"F",6,"cdm","control_double",11,"3vs1","Y",2591
"160402_03",2,2.64,"F",6,"cdm","control_single",12,"1vs1","Y",2141
"160402_03",2,2.64,"F",6,"cdm","control_single",13,"2vs2","Y",4040
"160402_03",2,2.64,"F",6,"cdm","inference",14,"2vs1","N",2948
"160402_03",2,2.64,"F",6,"cdm","control_single",15,"1vs1","Y",2214
"160402_03",2,2.64,"F",6,"cdm","control_double",16,"2vs1","Y",3526
"160402_03",2,2.64,"F",6,"cdm","inference",17,"2vs1","Y",3441
"160402_03",2,2.64,"F",6,"cdm","control_single",18,"2vs2","Y",2006
"160406_01",2,2.9,"F",5,"cdm","practice",1,NA,"Y",3642
"160406_01",2,2.9,"F",5,"cdm","practice",2,NA,"Y",2880
"160406_01",2,2.9,"F",5,"cdm","control_single",3,"2vs2","Y",5959
"160406_01",2,2.9,"F",5,"cdm","inference",4,"3vs1","Y",5708
"160406_01",2,2.9,"F",5,"cdm","control_double",5,"3vs1","Y",4544
"160406_01",2,2.9,"F",5,"cdm","control_single",6,"1vs1","Y",4360
"160406_01",2,2.9,"F",5,"cdm","inference",7,"3vs1","Y",9772
"160406_01",2,2.9,"F",5,"cdm","control_single",8,"1vs1","Y",3395
"160406_01",2,2.9,"F",5,"cdm","control_single",9,"2vs2","Y",3075
"160406_01",2,2.9,"F",5,"cdm","control_double",10,"2vs1","Y",4385
"160406_01",2,2.9,"F",5,"cdm","control_double",11,"3vs1","Y",3438
"160406_01",2,2.9,"F",5,"cdm","control_single",12,"1vs1","Y",2484
"160406_01",2,2.9,"F",5,"cdm","control_single",13,"2vs2","Y",2955
"160406_01",2,2.9,"F",5,"cdm","inference",14,"2vs1","Y",5787
"160406_01",2,2.9,"F",5,"cdm","control_single",15,"1vs1","Y",4260
"160406_01",2,2.9,"F",5,"cdm","control_double",16,"2vs1","Y",2325
"160406_01",2,2.9,"F",5,"cdm","inference",17,"2vs1","Y",4524
"160406_01",2,2.9,"F",5,"cdm","control_single",18,"2vs2","Y",3976
"160406_02",2,2.7,"F",6,"cdm","practice",1,NA,"Y",2831
"160406_02",2,2.7,"F",6,"cdm","practice",2,NA,"Y",3073
"160406_02",2,2.7,"F",6,"cdm","control_single",3,"2vs2","Y",5151
"160406_02",2,2.7,"F",6,"cdm","inference",4,"2vs1","Y",1511
"160406_02",2,2.7,"F",6,"cdm","control_double",5,"3vs1","Y",4092
"160406_02",2,2.7,"F",6,"cdm","control_single",6,"2vs2","Y",4408
"160406_02",2,2.7,"F",6,"cdm","inference",7,"2vs1","N",2516
"160406_02",2,2.7,"F",6,"cdm","control_single",8,"2vs2","Y",2964
"160406_02",2,2.7,"F",6,"cdm","control_single",9,"2vs2","Y",2841
"160406_02",2,2.7,"F",6,"cdm","control_double",10,"2vs1","Y",1735
"160406_02",2,2.7,"F",6,"cdm","control_double",11,"3vs1","Y",3184
"160406_02",2,2.7,"F",6,"cdm","control_single",12,"1vs1","Y",2442
"160406_02",2,2.7,"F",6,"cdm","control_single",13,"1vs1","Y",1522
"160406_02",2,2.7,"F",6,"cdm","inference",14,"3vs1","N",3740
"160406_02",2,2.7,"F",6,"cdm","control_single",15,"1vs1","Y",3902
"160406_02",2,2.7,"F",6,"cdm","control_double",16,"2vs1","Y",4864
"160406_02",2,2.7,"F",6,"cdm","inference",17,"3vs1","N",3250
"160406_02",2,2.7,"F",6,"cdm","control_single",18,"1vs1","Y",3721
"160406_03",2,2.15,"F",6,"cdm","practice",1,NA,"Y",2983
"160406_03",2,2.15,"F",6,"cdm","practice",2,NA,"Y",3157
"160406_03",2,2.15,"F",6,"cdm","control_single",3,"2vs2","Y",3005
"160406_03",2,2.15,"F",6,"cdm","inference",4,"3vs1","N",2946
"160406_03",2,2.15,"F",6,"cdm","control_double",5,"3vs1","N",3337
"160406_03",2,2.15,"F",6,"cdm","control_single",6,"1vs1","Y",366
"160406_03",2,2.15,"F",6,"cdm","inference",7,"3vs1","Y",3085
"160406_03",2,2.15,"F",6,"cdm","control_single",8,"1vs1","Y",2932
"160406_03",2,2.15,"F",6,"cdm","control_single",9,"2vs2","Y",3117
"160406_03",2,2.15,"F",6,"cdm","control_double",10,"2vs1","Y",3686
"160406_03",2,2.15,"F",6,"cdm","control_double",11,"3vs1","Y",2647
"160406_03",2,2.15,"F",6,"cdm","control_single",12,"1vs1","N",2926
"160406_03",2,2.15,"F",6,"cdm","control_single",13,"2vs2","Y",3417
"160406_03",2,2.15,"F",6,"cdm","inference",14,"2vs1","N",3784
"160406_03",2,2.15,"F",6,"cdm","control_single",15,"1vs1","Y",2880
"160406_03",2,2.15,"F",6,"cdm","control_double",16,"2vs1","Y",3028
"160406_03",2,2.15,"F",6,"cdm","inference",17,"2vs1","N",2585
"160406_03",2,2.15,"F",6,"cdm","control_single",18,"2vs2","Y",2813
